Epoch_ID,Time,Satellite,C1C_m
1281,2024-11-14 09:18:38,G14,23868678.445
1281,2024-11-14 09:18:38,G20,23217204.82
1281,2024-11-14 09:18:38,G30,22130878.137
1282,2024-11-14 09:18:39,G04,21728124.492
1282,2024-11-14 09:18:39,G07,21078428.641
1282,2024-11-14 09:18:39,G08,23068198.516
1282,2024-11-14 09:18:39,G09,20222332.566
1282,2024-11-14 09:18:39,G14,23868007.805
1282,2024-11-14 09:18:39,G20,23216890.34
1282,2024-11-14 09:18:39,G30,22130553.066
1283,2024-11-14 09:18:40,G04,21728521.766
1283,2024-11-14 09:18:40,G07,21078399.355
1283,2024-11-14 09:18:40,G08,23067833.965
1283,2024-11-14 09:18:40,G09,20222445.516
1283,2024-11-14 09:18:40,G14,23867336.898
1283,2024-11-14 09:18:40,G20,23216576.016
1283,2024-11-14 09:18:40,G30,22130228.008
1284,2024-11-14 09:18:41,G04,21728919.609
1284,2024-11-14 09:18:41,G07,21078369.789
1284,2024-11-14 09:18:41,G08,23067469.703
1284,2024-11-14 09:18:41,G09,20222558.609
1284,2024-11-14 09:18:41,G14,23866666.133
1284,2024-11-14 09:18:41,G20,23216261.98
1284,2024-11-14 09:18:41,G30,22129902.957
1285,2024-11-14 09:18:42,G04,21729317.027
1285,2024-11-14 09:18:42,G07,21078340.504
1285,2024-11-14 09:18:42,G08,23067105.441
1285,2024-11-14 09:18:42,G09,20222671.418
1285,2024-11-14 09:18:42,G14,23865995.797
1285,2024-11-14 09:18:42,G20,23215948.227
1285,2024-11-14 09:18:42,G30,22129577.473
1286,2024-11-14 09:18:43,G04,21729714.316
1286,2024-11-14 09:18:43,G07,21078311.238
1286,2024-11-14 09:18:43,G08,23066741.625
1286,2024-11-14 09:18:43,G09,20222784.668
1286,2024-11-14 09:18:43,G14,23865325.191
1286,2024-11-14 09:18:43,G20,23215634.637
1286,2024-11-14 09:18:43,G30,22129252.574
1287,2024-11-14 09:18:44,G04,21730112.199
1287,2024-11-14 09:18:44,G07,21078282.133
1287,2024-11-14 09:18:44,G08,23066377.258
1287,2024-11-14 09:18:44,G09,20222897.941
1287,2024-11-14 09:18:44,G14,23864655.035
1287,2024-11-14 09:18:44,G20,23215320.492
1287,2024-11-14 09:18:44,G30,22128927.414
1288,2024-11-14 09:18:45,G04,21730510.387
1288,2024-11-14 09:18:45,G07,21078252.906
1288,2024-11-14 09:18:45,G08,23066013.336
1288,2024-11-14 09:18:45,G09,20223011.375
1288,2024-11-14 09:18:45,G14,23863984.328
1288,2024-11-14 09:18:45,G20,23215007.086
1288,2024-11-14 09:18:45,G30,22128602.559
1289,2024-11-14 09:18:46,G04,21730908.008
1289,2024-11-14 09:18:46,G07,21078223.684
1289,2024-11-14 09:18:46,G08,23065649.566
1289,2024-11-14 09:18:46,G09,20223124.816
1289,2024-11-14 09:18:46,G14,23863313.34
1289,2024-11-14 09:18:46,G20,23214692.969
1289,2024-11-14 09:18:46,G30,22128277.281
1290,2024-11-14 09:18:47,G04,21731306.047
1290,2024-11-14 09:18:47,G07,21078194.738
1290,2024-11-14 09:18:47,G08,23065285.785
1290,2024-11-14 09:18:47,G09,20223238.391
1290,2024-11-14 09:18:47,G14,23862642.625
1290,2024-11-14 09:18:47,G20,23214379.984
1290,2024-11-14 09:18:47,G30,22127952.562
1291,2024-11-14 09:18:48,G04,21731704.246
1291,2024-11-14 09:18:48,G07,21078165.66
1291,2024-11-14 09:18:48,G08,23064922.305
1291,2024-11-14 09:18:48,G09,20223351.977
1291,2024-11-14 09:18:48,G14,23861972.355
1291,2024-11-14 09:18:48,G20,23214066.871
1291,2024-11-14 09:18:48,G30,22127627.859
1292,2024-11-14 09:18:49,G04,21732102.594
1292,2024-11-14 09:18:49,G07,21078136.453
1292,2024-11-14 09:18:49,G08,23064559.262
1292,2024-11-14 09:18:49,G09,20223465.574
1292,2024-11-14 09:18:49,G14,23861301.234
1292,2024-11-14 09:18:49,G20,23213754.051
1292,2024-11-14 09:18:49,G30,22127302.734
1293,2024-11-14 09:18:50,G04,21732500.242
1293,2024-11-14 09:18:50,G07,21078107.688
1293,2024-11-14 09:18:50,G08,23064195.66
1293,2024-11-14 09:18:50,G09,20223579.184
1293,2024-11-14 09:18:50,G14,23860630.844
1293,2024-11-14 09:18:50,G20,23213441.105
1293,2024-11-14 09:18:50,G30,22126978.199
1294,2024-11-14 09:18:51,G04,21732898.75
1294,2024-11-14 09:18:51,G07,21078078.777
1294,2024-11-14 09:18:51,G08,23063832.059
1294,2024-11-14 09:18:51,G09,20223693.082
1294,2024-11-14 09:18:51,G14,23859960.887
1294,2024-11-14 09:18:51,G20,23213127.445
1294,2024-11-14 09:18:51,G30,22126653.234
1295,2024-11-14 09:18:52,G04,21733296.695
1295,2024-11-14 09:18:52,G07,21078049.738
1295,2024-11-14 09:18:52,G08,23063469.043
1295,2024-11-14 09:18:52,G09,20223806.988
1295,2024-11-14 09:18:52,G14,23859290.648
1295,2024-11-14 09:18:52,G20,23212814.652
1295,2024-11-14 09:18:52,G30,22126328.277
1296,2024-11-14 09:18:53,G04,21733695.348
1296,2024-11-14 09:18:53,G07,21078020.977
1296,2024-11-14 09:18:53,G08,23063105.445
1296,2024-11-14 09:18:53,G09,20223921.32
1296,2024-11-14 09:18:53,G14,23858619.691
1296,2024-11-14 09:18:53,G20,23212501.855
1296,2024-11-14 09:18:53,G30,22126003.891
1297,2024-11-14 09:18:54,G04,21734093.727
1297,2024-11-14 09:18:54,G07,21077992.078
1297,2024-11-14 09:18:54,G08,23062741.57
1297,2024-11-14 09:18:54,G09,20224034.941
1297,2024-11-14 09:18:54,G14,23857949.742
1297,2024-11-14 09:18:54,G20,23212189.062
1297,2024-11-14 09:18:54,G30,22125679.223
1298,2024-11-14 09:18:55,G04,21734491.973
1298,2024-11-14 09:18:55,G07,21077963.195
1298,2024-11-14 09:18:55,G08,23062378.711
1298,2024-11-14 09:18:55,G09,20224149.438
1298,2024-11-14 09:18:55,G14,23857279.664
1298,2024-11-14 09:18:55,G20,23211876.43
1298,2024-11-14 09:18:55,G30,22125354.852
1299,2024-11-14 09:18:56,G04,21734890.797
1299,2024-11-14 09:18:56,G07,21077934.461
1299,2024-11-14 09:18:56,G08,23062015.855
1299,2024-11-14 09:18:56,G09,20224263.652
1299,2024-11-14 09:18:56,G14,23856609.449
1299,2024-11-14 09:18:56,G20,23211564.086
1299,2024-11-14 09:18:56,G30,22125029.773
1300,2024-11-14 09:18:57,G04,21735289.207
1300,2024-11-14 09:18:57,G07,21077905.598
1300,2024-11-14 09:18:57,G08,23061653.16
1300,2024-11-14 09:18:57,G09,20224378.023
1300,2024-11-14 09:18:57,G14,23855939.391
1300,2024-11-14 09:18:57,G20,23211251.902
1300,2024-11-14 09:18:57,G30,22124705.57
1301,2024-11-14 09:18:58,G04,21735687.91
1301,2024-11-14 09:18:58,G07,21077877.031
1301,2024-11-14 09:18:58,G08,23061290.188
1301,2024-11-14 09:18:58,G09,20224492.691
1301,2024-11-14 09:18:58,G14,23855268.77
1301,2024-11-14 09:18:58,G20,23210939.441
1301,2024-11-14 09:18:58,G30,22124380.805
1302,2024-11-14 09:18:59,G04,21736086.781
1302,2024-11-14 09:18:59,G07,21077848.484
1302,2024-11-14 09:18:59,G08,23060927.094
1302,2024-11-14 09:18:59,G09,20224607.523
1302,2024-11-14 09:18:59,G14,23854598.457
1302,2024-11-14 09:18:59,G20,23210627.43
1302,2024-11-14 09:18:59,G30,22124057.059
1303,2024-11-14 09:19:00,G04,21736485.664
1303,2024-11-14 09:19:00,G07,21077819.953
1303,2024-11-14 09:19:00,G08,23060564.441
1303,2024-11-14 09:19:00,G09,20224722.082
1303,2024-11-14 09:19:00,G14,23853927.586
1303,2024-11-14 09:19:00,G20,23210315.574
1303,2024-11-14 09:19:00,G30,22123732.469
1304,2024-11-14 09:19:01,G04,21736884.688
1304,2024-11-14 09:19:01,G07,21077791.133
1304,2024-11-14 09:19:01,G08,23060201.5
1304,2024-11-14 09:19:01,G09,20224837.07
1304,2024-11-14 09:19:01,G14,23853257.855
1304,2024-11-14 09:19:01,G20,23210003.719
1304,2024-11-14 09:19:01,G30,22123408.164
1305,2024-11-14 09:19:02,G04,21737283.562
1305,2024-11-14 09:19:02,G07,21077762.594
1305,2024-11-14 09:19:02,G08,23059839.129
1305,2024-11-14 09:19:02,G09,20224952.055
1305,2024-11-14 09:19:02,G14,23852587.691
1305,2024-11-14 09:19:02,G20,23209691.855
1305,2024-11-14 09:19:02,G30,22123083.566
1306,2024-11-14 09:19:03,G04,21737682.594
1306,2024-11-14 09:19:03,G07,21077734.062
1306,2024-11-14 09:19:03,G08,23059476.906
1306,2024-11-14 09:19:03,G09,20225066.758
1306,2024-11-14 09:19:03,G14,23851917.539
1306,2024-11-14 09:19:03,G20,23209380.289
1306,2024-11-14 09:19:03,G30,22122759.266
1307,2024-11-14 09:19:04,G04,21738081.469
1307,2024-11-14 09:19:04,G07,21077705.809
1307,2024-11-14 09:19:04,G08,23059114.25
1307,2024-11-14 09:19:04,G09,20225181.738
1307,2024-11-14 09:19:04,G14,23851247.52
1307,2024-11-14 09:19:04,G20,23209068.715
1307,2024-11-14 09:19:04,G30,22122435.242
1308,2024-11-14 09:19:05,G04,21738480.922
1308,2024-11-14 09:19:05,G07,21077677.133
1308,2024-11-14 09:19:05,G08,23058752.023
1308,2024-11-14 09:19:05,G09,20225297.012
1308,2024-11-14 09:19:05,G14,23850577.645
1308,2024-11-14 09:19:05,G20,23208757.004
1308,2024-11-14 09:19:05,G30,22122111.223
1309,2024-11-14 09:19:06,G04,21738880.113
1309,2024-11-14 09:19:06,G07,21077648.621
1309,2024-11-14 09:19:06,G08,23058389.82
1309,2024-11-14 09:19:06,G09,20225412.164
1309,2024-11-14 09:19:06,G14,23849907.652
1309,2024-11-14 09:19:06,G20,23208445.453
1309,2024-11-14 09:19:06,G30,22121786.656
1310,2024-11-14 09:19:07,G04,21739279.328
1310,2024-11-14 09:19:07,G07,21077620.422
1310,2024-11-14 09:19:07,G08,23058027.359
1310,2024-11-14 09:19:07,G09,20225527.344
1310,2024-11-14 09:19:07,G14,23849237.828
1310,2024-11-14 09:19:07,G20,23208134.793
1310,2024-11-14 09:19:07,G30,22121462.828
1311,2024-11-14 09:19:08,G04,21739678.828
1311,2024-11-14 09:19:08,G07,21077592.219
1311,2024-11-14 09:19:08,G08,23057665.18
1311,2024-11-14 09:19:08,G09,20225642.805
1311,2024-11-14 09:19:08,G14,23848567.719
1311,2024-11-14 09:19:08,G20,23207823.555
1311,2024-11-14 09:19:08,G30,22121138.711
1312,2024-11-14 09:19:09,G04,21740078.027
1312,2024-11-14 09:19:09,G07,21077563.574
1312,2024-11-14 09:19:09,G08,23057303.273
1312,2024-11-14 09:19:09,G09,20225758.254
1312,2024-11-14 09:19:09,G14,23847897.59
1312,2024-11-14 09:19:09,G20,23207512.73
1312,2024-11-14 09:19:09,G30,22120814.723
1313,2024-11-14 09:19:10,G04,21740477.918
1313,2024-11-14 09:19:10,G07,21077535.332
1313,2024-11-14 09:19:10,G08,23056940.484
1313,2024-11-14 09:19:10,G09,20225873.676
1313,2024-11-14 09:19:10,G14,23847227.867
1313,2024-11-14 09:19:10,G20,23207201.742
1313,2024-11-14 09:19:10,G30,22120490.57
1314,2024-11-14 09:19:11,G04,21740877.426
1314,2024-11-14 09:19:11,G07,21077507.137
1314,2024-11-14 09:19:11,G08,23056578.887
1314,2024-11-14 09:19:11,G09,20225989.434
1314,2024-11-14 09:19:11,G14,23846558.191
1314,2024-11-14 09:19:11,G20,23206890.797
1314,2024-11-14 09:19:11,G30,22120166.172
1315,2024-11-14 09:19:12,G04,21741277.082
1315,2024-11-14 09:19:12,G07,21077479.238
1315,2024-11-14 09:19:12,G08,23056217.152
1315,2024-11-14 09:19:12,G09,20226105.34
1315,2024-11-14 09:19:12,G14,23845888.383
1315,2024-11-14 09:19:12,G20,23206580.145
1315,2024-11-14 09:19:12,G30,22119842.645
1316,2024-11-14 09:19:13,G04,21741676.746
1316,2024-11-14 09:19:13,G07,21077450.914
1316,2024-11-14 09:19:13,G08,23055855.422
1316,2024-11-14 09:19:13,G09,20226220.824
1316,2024-11-14 09:19:13,G14,23845218.434
1316,2024-11-14 09:19:13,G20,23206269.789
1316,2024-11-14 09:19:13,G30,22119518.406
1317,2024-11-14 09:19:14,G04,21742076.418
1317,2024-11-14 09:19:14,G07,21077422.453
1317,2024-11-14 09:19:14,G08,23055493.418
1317,2024-11-14 09:19:14,G09,20226337.031
1317,2024-11-14 09:19:14,G14,23844548.637
1317,2024-11-14 09:19:14,G20,23205959.152
1317,2024-11-14 09:19:14,G30,22119194.465
1318,2024-11-14 09:19:15,G04,21742476.547
1318,2024-11-14 09:19:15,G07,21077394.453
1318,2024-11-14 09:19:15,G08,23055132.441
1318,2024-11-14 09:19:15,G09,20226452.977
1318,2024-11-14 09:19:15,G14,23843878.867
1318,2024-11-14 09:19:15,G20,23205649.543
1318,2024-11-14 09:19:15,G30,22118870.691
1319,2024-11-14 09:19:16,G04,21742876.668
1319,2024-11-14 09:19:16,G07,21077366.441
1319,2024-11-14 09:19:16,G08,23054771.023
1319,2024-11-14 09:19:16,G09,20226569.062
1319,2024-11-14 09:19:16,G14,23843209.375
1319,2024-11-14 09:19:16,G20,23205339.645
1319,2024-11-14 09:19:16,G30,22118546.91
1320,2024-11-14 09:19:17,G04,21743276.223
1320,2024-11-14 09:19:17,G07,21077338.438
1320,2024-11-14 09:19:17,G08,23054409.617
1320,2024-11-14 09:19:17,G09,20226685.293
1320,2024-11-14 09:19:17,G14,23842539.602
1320,2024-11-14 09:19:17,G20,23205029.316
1320,2024-11-14 09:19:17,G30,22118223.277
1321,2024-11-14 09:19:18,G04,21743676.656
1321,2024-11-14 09:19:18,G07,21077310.453
1321,2024-11-14 09:19:18,G08,23054048.086
1321,2024-11-14 09:19:18,G09,20226801.547
1321,2024-11-14 09:19:18,G14,23841869.996
1321,2024-11-14 09:19:18,G20,23204719.73
1321,2024-11-14 09:19:18,G30,22117899.523
1322,2024-11-14 09:19:19,G04,21744076.82
1322,2024-11-14 09:19:19,G07,21077282.773
1322,2024-11-14 09:19:19,G08,23053687.145
1322,2024-11-14 09:19:19,G09,20226917.816
1322,2024-11-14 09:19:19,G14,23841200.262
1322,2024-11-14 09:19:19,G20,23204409.871
1322,2024-11-14 09:19:19,G30,22117575.785
1323,2024-11-14 09:19:20,G04,21744477.137
1323,2024-11-14 09:19:20,G07,21077254.961
1323,2024-11-14 09:19:20,G08,23053326.211
1323,2024-11-14 09:19:20,G09,20227034.238
1323,2024-11-14 09:19:20,G14,23840530.535
1323,2024-11-14 09:19:20,G20,23204100.453
1323,2024-11-14 09:19:20,G30,22117252.344
1324,2024-11-14 09:19:21,G04,21744877.312
1324,2024-11-14 09:19:21,G07,21077227.004
1324,2024-11-14 09:19:21,G08,23052965.137
1324,2024-11-14 09:19:21,G09,20227150.949
1324,2024-11-14 09:19:21,G14,23839860.527
1324,2024-11-14 09:19:21,G20,23203790.605
1324,2024-11-14 09:19:21,G30,22116928.758
1325,2024-11-14 09:19:22,G04,21745277.785
1325,2024-11-14 09:19:22,G07,21077199.059
1325,2024-11-14 09:19:22,G08,23052603.93
1325,2024-11-14 09:19:22,G09,20227267.527
1325,2024-11-14 09:19:22,G14,23839190.816
1325,2024-11-14 09:19:22,G20,23203481.484
1325,2024-11-14 09:19:22,G30,22116604.898
1326,2024-11-14 09:19:23,G04,21745678.121
1326,2024-11-14 09:19:23,G07,21077171.406
1326,2024-11-14 09:19:23,G08,23052242.879
1326,2024-11-14 09:19:23,G09,20227384.258
1326,2024-11-14 09:19:23,G14,23838521.254
1326,2024-11-14 09:19:23,G20,23203172.23
1326,2024-11-14 09:19:23,G30,22116281.336
1327,2024-11-14 09:19:24,G04,21746078.465
1327,2024-11-14 09:19:24,G07,21077143.621
1327,2024-11-14 09:19:24,G08,23051881.973
1327,2024-11-14 09:19:24,G09,20227501.137
1327,2024-11-14 09:19:24,G14,23837851.988
1327,2024-11-14 09:19:24,G20,23202862.551
1327,2024-11-14 09:19:24,G30,22115958.062
1328,2024-11-14 09:19:25,G04,21746479.238
1328,2024-11-14 09:19:25,G07,21077115.688
1328,2024-11-14 09:19:25,G08,23051521.066
1328,2024-11-14 09:19:25,G09,20227618.156
1328,2024-11-14 09:19:25,G14,23837182.574
1328,2024-11-14 09:19:25,G20,23202553.301
1328,2024-11-14 09:19:25,G30,22115634.934
1329,2024-11-14 09:19:26,G04,21746879.582
1329,2024-11-14 09:19:26,G07,21077088.188
1329,2024-11-14 09:19:26,G08,23051160.734
1329,2024-11-14 09:19:26,G09,20227735.035
1329,2024-11-14 09:19:26,G14,23836513.164
1329,2024-11-14 09:19:26,G20,23202244.625
1329,2024-11-14 09:19:26,G30,22115311.375
1330,2024-11-14 09:19:27,G04,21747280.371
1330,2024-11-14 09:19:27,G07,21077060.703
1330,2024-11-14 09:19:27,G08,23050800.129
1330,2024-11-14 09:19:27,G09,20227852.215
1330,2024-11-14 09:19:27,G14,23835843.91
1330,2024-11-14 09:19:27,G20,23201935.82
1330,2024-11-14 09:19:27,G30,22114988.117
1331,2024-11-14 09:19:28,G04,21747681.027
1331,2024-11-14 09:19:28,G07,21077032.656
1331,2024-11-14 09:19:28,G08,23050438.969
1331,2024-11-14 09:19:28,G09,20227969.266
1331,2024-11-14 09:19:28,G14,23835174.527
1331,2024-11-14 09:19:28,G20,23201626.887
1331,2024-11-14 09:19:28,G30,22114664.875
1332,2024-11-14 09:19:29,G04,21748081.656
1332,2024-11-14 09:19:29,G07,21077005.582
1332,2024-11-14 09:19:29,G08,23050078.918
1332,2024-11-14 09:19:29,G09,20228086.426
1332,2024-11-14 09:19:29,G14,23834505.398
1332,2024-11-14 09:19:29,G20,23201318.348
1332,2024-11-14 09:19:29,G30,22114341.457
1333,2024-11-14 09:19:30,G04,21748482.348
1333,2024-11-14 09:19:30,G07,21076977.855
1333,2024-11-14 09:19:30,G08,23049718.93
1333,2024-11-14 09:19:30,G09,20228203.938
1333,2024-11-14 09:19:30,G14,23833836.191
1333,2024-11-14 09:19:30,G20,23201009.16
1333,2024-11-14 09:19:30,G30,22114018.246
1334,2024-11-14 09:19:31,G04,21748883.172
1334,2024-11-14 09:19:31,G07,21076950.262
1334,2024-11-14 09:19:31,G08,23049359.223
1334,2024-11-14 09:19:31,G09,20228321.156
1334,2024-11-14 09:19:31,G14,23833166.973
1334,2024-11-14 09:19:31,G20,23200701.109
1334,2024-11-14 09:19:31,G30,22113695.309
1335,2024-11-14 09:19:32,G04,21749284.434
1335,2024-11-14 09:19:32,G07,21076922.969
1335,2024-11-14 09:19:32,G08,23048998.809
1335,2024-11-14 09:19:32,G09,20228438.812
1335,2024-11-14 09:19:32,G14,23832497.051
1335,2024-11-14 09:19:32,G20,23200392.492
1335,2024-11-14 09:19:32,G30,22113372.102
1336,2024-11-14 09:19:33,G04,21749685.281
1336,2024-11-14 09:19:33,G07,21076895.539
1336,2024-11-14 09:19:33,G08,23048638.832
1336,2024-11-14 09:19:33,G09,20228556.766
1336,2024-11-14 09:19:33,G14,23831828.141
1336,2024-11-14 09:19:33,G20,23200084.176
1336,2024-11-14 09:19:33,G30,22113049.043
1337,2024-11-14 09:19:34,G04,21750086.258
1337,2024-11-14 09:19:34,G07,21076867.957
1337,2024-11-14 09:19:34,G08,23048278.848
1337,2024-11-14 09:19:34,G09,20228674.133
1337,2024-11-14 09:19:34,G14,23831158.793
1337,2024-11-14 09:19:34,G20,23199775.988
1337,2024-11-14 09:19:34,G30,22112725.977
1338,2024-11-14 09:19:35,G04,21750487.527
1338,2024-11-14 09:19:35,G07,21076840.664
1338,2024-11-14 09:19:35,G08,23047919.152
1338,2024-11-14 09:19:35,G09,20228791.793
1338,2024-11-14 09:19:35,G14,23830489.305
1338,2024-11-14 09:19:35,G20,23199468.094
1338,2024-11-14 09:19:35,G30,22112403.055
1339,2024-11-14 09:19:36,G04,21750888.516
1339,2024-11-14 09:19:36,G07,21076813.379
1339,2024-11-14 09:19:36,G08,23047559.18
1339,2024-11-14 09:19:36,G09,20228909.746
1339,2024-11-14 09:19:36,G14,23829819.824
1339,2024-11-14 09:19:36,G20,23199160.207
1339,2024-11-14 09:19:36,G30,22112080.0
1340,2024-11-14 09:19:37,G04,21751290.371
1340,2024-11-14 09:19:37,G07,21076785.816
1340,2024-11-14 09:19:37,G08,23047198.785
1340,2024-11-14 09:19:37,G09,20229027.566
1340,2024-11-14 09:19:37,G14,23829150.637
1340,2024-11-14 09:19:37,G20,23198852.039
1340,2024-11-14 09:19:37,G30,22111757.098
1341,2024-11-14 09:19:38,G04,21751691.523
1341,2024-11-14 09:19:38,G07,21076758.695
1341,2024-11-14 09:19:38,G08,23046839.547
1341,2024-11-14 09:19:38,G09,20229145.969
1341,2024-11-14 09:19:38,G14,23828481.605
1341,2024-11-14 09:19:38,G20,23198544.172
1341,2024-11-14 09:19:38,G30,22111433.918
1342,2024-11-14 09:19:39,G04,21752092.832
1342,2024-11-14 09:19:39,G07,21076731.582
1342,2024-11-14 09:19:39,G08,23046479.891
1342,2024-11-14 09:19:39,G09,20229263.668
1342,2024-11-14 09:19:39,G14,23827812.297
1342,2024-11-14 09:19:39,G20,23198236.316
1342,2024-11-14 09:19:39,G30,22111111.32
1343,2024-11-14 09:19:40,G04,21752494.277
1343,2024-11-14 09:19:40,G07,21076704.469
1343,2024-11-14 09:19:40,G08,23046120.23
1343,2024-11-14 09:19:40,G09,20229382.078
1343,2024-11-14 09:19:40,G14,23827143.273
1343,2024-11-14 09:19:40,G20,23197929.027
1343,2024-11-14 09:19:40,G30,22110788.148
1344,2024-11-14 09:19:41,G04,21752895.879
1344,2024-11-14 09:19:41,G07,21076677.082
1344,2024-11-14 09:19:41,G08,23045760.582
1344,2024-11-14 09:19:41,G09,20229500.5
1344,2024-11-14 09:19:41,G14,23826473.828
1344,2024-11-14 09:19:41,G20,23197621.32
1344,2024-11-14 09:19:41,G30,22110465.277
1345,2024-11-14 09:19:42,G04,21753297.77
1345,2024-11-14 09:19:42,G07,21076650.27
1345,2024-11-14 09:19:42,G08,23045401.082
1345,2024-11-14 09:19:42,G09,20229618.926
1345,2024-11-14 09:19:42,G14,23825804.965
1345,2024-11-14 09:19:42,G20,23197313.906
1345,2024-11-14 09:19:42,G30,22110142.551
1346,2024-11-14 09:19:43,G04,21753699.238
1346,2024-11-14 09:19:43,G07,21076623.176
1346,2024-11-14 09:19:43,G08,23045042.16
1346,2024-11-14 09:19:43,G09,20229737.5
1346,2024-11-14 09:19:43,G14,23825136.246
1346,2024-11-14 09:19:43,G20,23197006.641
1346,2024-11-14 09:19:43,G30,22109819.973
1347,2024-11-14 09:19:44,G04,21754100.957
1347,2024-11-14 09:19:44,G07,21076596.191
1347,2024-11-14 09:19:44,G08,23044682.773
1347,2024-11-14 09:19:44,G09,20229855.754
1347,2024-11-14 09:19:44,G14,23824466.637
1347,2024-11-14 09:19:44,G20,23196699.195
1347,2024-11-14 09:19:44,G30,22109497.359
1348,2024-11-14 09:19:45,G04,21754503.023
1348,2024-11-14 09:19:45,G07,21076569.125
1348,2024-11-14 09:19:45,G08,23044323.875
1348,2024-11-14 09:19:45,G09,20229974.785
1348,2024-11-14 09:19:45,G14,23823798.09
1348,2024-11-14 09:19:45,G20,23196392.527
1348,2024-11-14 09:19:45,G30,22109174.953
1349,2024-11-14 09:19:46,G04,21754904.969
1349,2024-11-14 09:19:46,G07,21076542.371
1349,2024-11-14 09:19:46,G08,23043964.719
1349,2024-11-14 09:19:46,G09,20230093.266
1349,2024-11-14 09:19:46,G14,23823129.281
1349,2024-11-14 09:19:46,G20,23196085.598
1349,2024-11-14 09:19:46,G30,22108852.141
1350,2024-11-14 09:19:47,G04,21755307.055
1350,2024-11-14 09:19:47,G07,21076515.18
1350,2024-11-14 09:19:47,G08,23043605.84
1350,2024-11-14 09:19:47,G09,20230212.031
1350,2024-11-14 09:19:47,G14,23822460.035
1350,2024-11-14 09:19:47,G20,23195779.09
1350,2024-11-14 09:19:47,G30,22108529.32
1351,2024-11-14 09:19:48,G04,21755709.156
1351,2024-11-14 09:19:48,G07,21076488.293
1351,2024-11-14 09:19:48,G08,23043247.121
1351,2024-11-14 09:19:48,G09,20230331.098
1351,2024-11-14 09:19:48,G14,23821791.809
1351,2024-11-14 09:19:48,G20,23195472.172
1351,2024-11-14 09:19:48,G30,22108206.949
1352,2024-11-14 09:19:49,G04,21756111.129
1352,2024-11-14 09:19:49,G07,21076461.418
1352,2024-11-14 09:19:49,G08,23042888.703
1352,2024-11-14 09:19:49,G09,20230449.891
1352,2024-11-14 09:19:49,G14,23821122.168
1352,2024-11-14 09:19:49,G20,23195165.555
1352,2024-11-14 09:19:49,G30,22107884.59
1353,2024-11-14 09:19:50,G04,21756513.246
1353,2024-11-14 09:19:50,G07,21076434.828
1353,2024-11-14 09:19:50,G08,23042529.855
1353,2024-11-14 09:19:50,G09,20230569.254
1353,2024-11-14 09:19:50,G14,23820453.098
1353,2024-11-14 09:19:50,G20,23194859.078
1353,2024-11-14 09:19:50,G30,22107561.945
1354,2024-11-14 09:19:51,G04,21756915.785
1354,2024-11-14 09:19:51,G07,21076407.953
1354,2024-11-14 09:19:51,G08,23042171.293
1354,2024-11-14 09:19:51,G09,20230688.332
1354,2024-11-14 09:19:51,G14,23819784.164
1354,2024-11-14 09:19:51,G20,23194552.742
1354,2024-11-14 09:19:51,G30,22107239.582
1355,2024-11-14 09:19:52,G04,21757318.047
1355,2024-11-14 09:19:52,G07,21076381.363
1355,2024-11-14 09:19:52,G08,23041812.875
1355,2024-11-14 09:19:52,G09,20230807.84
1355,2024-11-14 09:19:52,G14,23819115.812
1355,2024-11-14 09:19:52,G20,23194246.555
1355,2024-11-14 09:19:52,G30,22106917.082
1356,2024-11-14 09:19:53,G04,21757720.754
1356,2024-11-14 09:19:53,G07,21076354.512
1356,2024-11-14 09:19:53,G08,23041453.906
1356,2024-11-14 09:19:53,G09,20230927.086
1356,2024-11-14 09:19:53,G14,23818447.047
1356,2024-11-14 09:19:53,G20,23193940.383
1356,2024-11-14 09:19:53,G30,22106594.742
1357,2024-11-14 09:19:54,G04,21758122.891
1357,2024-11-14 09:19:54,G07,21076327.801
1357,2024-11-14 09:19:54,G08,23041095.797
1357,2024-11-14 09:19:54,G09,20231046.328
1357,2024-11-14 09:19:54,G14,23817778.57
1357,2024-11-14 09:19:54,G20,23193634.215
1357,2024-11-14 09:19:54,G30,22106272.406
1358,2024-11-14 09:19:55,G04,21758525.594
1358,2024-11-14 09:19:55,G07,21076301.23
1358,2024-11-14 09:19:55,G08,23040737.535
1358,2024-11-14 09:19:55,G09,20231165.855
1358,2024-11-14 09:19:55,G14,23817109.805
1358,2024-11-14 09:19:55,G20,23193328.613
1358,2024-11-14 09:19:55,G30,22105949.918
1359,2024-11-14 09:19:56,G04,21758928.258
1359,2024-11-14 09:19:56,G07,21076274.473
1359,2024-11-14 09:19:56,G08,23040379.379
1359,2024-11-14 09:19:56,G09,20231285.48
1359,2024-11-14 09:19:56,G14,23816440.848
1359,2024-11-14 09:19:56,G20,23193022.828
1359,2024-11-14 09:19:56,G30,22105627.535
1360,2024-11-14 09:19:57,G04,21759330.844
1360,2024-11-14 09:19:57,G07,21076247.926
1360,2024-11-14 09:19:57,G08,23040021.004
1360,2024-11-14 09:19:57,G09,20231405.316
1360,2024-11-14 09:19:57,G14,23815771.82
1360,2024-11-14 09:19:57,G20,23192717.109
1360,2024-11-14 09:19:57,G30,22105305.504
1361,2024-11-14 09:19:58,G04,21759733.297
1361,2024-11-14 09:19:58,G07,21076221.391
1361,2024-11-14 09:19:58,G08,23039662.922
